target_id	length	eff_length	est_counts	tpm
ENST00000309926	1267	1121.6	0	0
ENST00000357878	1173	1027.6	0	0
ENST00000430843	851	705.632	0.0526903	0.00906016
ENST00000490802	759	613.632	2.636	0.52122
ENST00000482675	1101	955.605	0	0
ENST00000462145	1001	855.605	1.41076	0.200062
ENST00000444068	629	483.65	2.71997	0.682364
ENST00000457733	761	615.632	0	0
ENST00000426417	367	222.278	0	0
ENST00000431966	581	435.65	0	0
ENST00000430384	717	571.632	0	0
ENST00000411848	592	446.65	0	0
ENST00000475936	331	187.1	0	0
ENST00000474138	359	214.432	0	0
ENST00000427701	968	822.605	0	0
ENST00000446416	34	9.66667	0	0
ENST00000445395	182	55.9137	0	0
ENST00000464837	1159	1013.6	4.49328	0.537871
ENST00000487549	1159	1013.6	4.49328	0.537871
ENST00000252318	2380	2234.6	10.0529	0.54585
ENST00000542998	577	431.65	0	0
ENST00000535354	283	141.214	0	0
ENST00000541339	1632	1486.6	0	0
ENST00000433855	5977	5831.6	0	0
ENST00000334344	8642	8496.6	448.146	6.39966
ENST00000427628	323	179.352	3.29703	2.23049
ENST00000426776	484	338.694	30.1434	10.7986
ENST00000422737	5481	5335.6	524.824	11.9347
ENST00000479608	7761	7615.6	91.8851	1.46394
ENST00000480128	3260	3114.6	124.148	4.83638
ENST00000444670	7316	7170.6	0	0
ENST00000457135	4356	4210.6	39.6546	1.1427
ENST00000477947	523	377.68	2.33593	0.750445
ENST00000340487	1328	1182.6	87	8.92612
ENST00000370968	775	629.632	7	1.34895
ENST00000211122	902	756.605	0	0
ENST00000431899	411	265.812	0	0
ENST00000616666	669	523.632	0	0
ENST00000377148	2482	2336.6	0	0
ENST00000377149	2611	2465.6	0	0
ENST00000377147	2229	2083.6	4.71483	0.274558
ENST00000331565	6427	6281.6	13	0.251105
ENST00000465159	541	395.666	0	0
ENST00000421745	15703	15557.6	6276	48.9466
ENST00000466527	585	439.65	53.023	14.6332
ENST00000444173	575	429.65	55.3616	15.6342
ENST00000431454	508	362.694	8.12	2.71643
ENST00000483194	702	556.632	5.56225	1.21246
ENST00000462504	317	173.53	23.5841	16.4903
ENST00000497023	578	432.65	14.3367	4.02063
ENST00000496555	582	436.65	30.8378	8.56906
ENST00000461788	577	431.65	40.6911	11.438
ENST00000471232	4226	4080.6	99.1346	2.9477
ENST00000470250	472	326.706	6.24147	2.318
ENST00000465130	910	764.605	29.1118	4.61971
ENST00000552432	2250	2104.6	14.0591	0.81053
ENST00000547379	1969	1823.6	22.0401	1.46644
ENST00000549465	537	391.666	9.88752	3.06306
ENST00000552024	1815	1669.6	10.4346	0.758305
ENST00000548610	1603	1457.6	15.846	1.31906
ENST00000261187	11777	11631.6	518.424	5.4079
ENST00000550062	571	425.65	1.15929	0.330462
ENST00000549588	574	428.65	18.3446	5.19263
ENST00000546459	605	459.65	0	0
ENST00000552405	543	397.666	0	0
ENST00000549033	1878	1732.6	6.37752	0.446617
ENST00000551877	505	359.694	0	0
ENST00000547801	547	401.666	11.546	3.4878
ENST00000549928	1715	1569.6	3.41146	0.263714
ENST00000549305	544	398.666	3.51578	1.07003
ENST00000548444	797	651.632	10.446	1.94505
ENST00000589018	444	298.717	6.77064	2.75012
ENST00000351218	6090	5944.6	67.7734	1.38331
ENST00000514101	4440	4294.6	159.095	4.49487
ENST00000587809	572	426.65	1.70775	0.485663
ENST00000588979	583	437.65	0	0
ENST00000477900	549	403.666	15.0495	4.52359
ENST00000587199	557	411.666	0	0
ENST00000591444	521	375.68	0	0
ENST00000589676	598	452.65	20.2103	5.41742
ENST00000586732	673	527.632	0	0
ENST00000589789	584	438.65	6.71433	1.85724
ENST00000392144	3916	3770.6	0	0
ENST00000583448	1971	1825.6	135.368	8.99688
ENST00000602274	1872	1726.6	304.759	21.4164
ENST00000585281	1960	1814.6	1239.79	82.8988
ENST00000583874	1860	1714.6	22.2408	1.57387
ENST00000577813	1171	1025.6	140.546	16.6273
ENST00000602877	1213	1067.6	352.43	40.0539
ENST00000583911	1874	1728.6	59.7852	4.19644
ENST00000611843	2174	2028.6	0	0
ENST00000379958	6852	6706.6	574.521	10.3941
ENST00000446617	3957	3811.6	111.479	3.54869
ENST00000620985	6754	6608.6	0	0
ENST00000370375	830	684.632	0	0
ENST00000370373	871	725.605	6.19904	1.03659
ENST00000375013	968	822.605	0	0
ENST00000624556	252	113.113	1	1.07268
ENST00000471106	1496	1350.6	2.93541	0.263708
ENST00000309276	1863	1717.6	34.2431	2.41898
ENST00000464951	2474	2328.6	23.1785	1.20774
ENST00000482367	1001	855.605	2.45314	0.347883
ENST00000486709	847	701.632	1.37763	0.238236
ENST00000612491	3705	3559.6	16	0.545383
ENST00000494689	767	621.632	74.9056	14.6206
ENST00000490807	980	834.605	110.424	16.0534
ENST00000366628	6311	6165.6	148.111	2.91471
ENST00000496662	882	736.605	0	0
ENST00000366627	1762	1616.6	38.8688	2.91729
ENST00000479125	761	615.632	19.0236	3.74934
ENST00000487953	527	381.68	21.0847	6.70271
ENST00000490098	8705	8559.6	271.148	3.84357
ENST00000319004	3748	3602.6	304.01	10.2389
ENST00000576778	4729	4583.6	57.7408	1.52848
ENST00000437269	1182	1036.6	0	0
ENST00000573482	1015	869.605	1.95139e-05	2.72273e-06
ENST00000570364	1048	902.605	0	0
ENST00000576383	633	487.65	0	0
ENST00000574958	673	527.632	8.24947	1.89705
ENST00000286614	11558	11412.6	1	0.0106316
ENST00000544227	1512	1366.6	0	0
ENST00000522726	551	405.666	0	0
ENST00000520568	605	459.65	0	0
ENST00000328965	2525	2379.6	40	2.03957
ENST00000531220	815	669.632	0	0
ENST00000534735	651	505.632	35.5621	8.53367
ENST00000324109	6400	6254.6	1082.77	21.0048
ENST00000472036	900	754.605	19.2355	3.09291
ENST00000422692	679	533.632	17.4773	3.97388
ENST00000543621	4177	4031.6	0	0
ENST00000445019	546	400.666	7.97795	2.41598
ENST00000361720	2123	1977.6	103.009	6.32005
ENST00000450844	521	375.68	7.01255	2.26486
ENST00000377154	1266	1120.6	0	0
ENST00000543825	1048	902.605	0	0
ENST00000448773	509	363.694	7.78384	2.59681
ENST00000317907	2876	2730.6	181.814	8.0789
ENST00000454690	500	354.694	0	0
ENST00000438654	297	154.394	0	0
ENST00000433416	660	514.632	2.54813	0.600771
ENST00000428527	687	541.632	3.85368	0.863286
ENST00000338702	4015	3869.6	1311.73	41.1301
ENST00000497485	935	789.605	113.958	17.5112
ENST00000490604	557	411.666	32.9083	9.69937
ENST00000542639	5438	5292.6	10.4066	0.238574
ENST00000433861	4304	4158.6	16.0359	0.467873
ENST00000424362	4712	4566.6	81.0636	2.15385
ENST00000383829	4736	4590.6	100.366	2.65278
ENST00000420291	860	714.632	3.7273	0.632842
ENST00000426583	534	388.68	1.75221	0.546987
ENST00000457855	4308	4162.6	77.9364	2.27174
ENST00000469066	431	285.75	1.11841	0.474896
ENST00000497565	689	543.632	0	0
ENST00000623932	1622	1476.6	31.7064	2.60534
ENST00000588812	570	424.65	0	0
ENST00000425876	1582	1436.6	5.40483	0.456486
ENST00000586261	803	657.632	12.2832	2.26627
ENST00000276816	2616	2470.6	31.6755	1.55562
ENST00000394909	2503	2357.6	180.302	9.27923
ENST00000532351	696	550.632	0	0
ENST00000532811	731	585.632	0	0
ENST00000527512	568	422.65	1.75815	0.50473
ENST00000527811	575	429.65	12.4154	3.50614
ENST00000527427	2206	2060.6	78.5172	4.62331
ENST00000529378	866	720.605	8.80213	1.48209
ENST00000611477	2528	2382.6	0.00149853	7.63126e-05
ENST00000464097	1770	1624.6	6.43069	0.480278
ENST00000372874	1539	1393.6	35.9487	3.12987
ENST00000536532	1356	1210.6	5.73725	0.575022
ENST00000492931	1276	1130.6	3.62506	0.389034
ENST00000539235	812	666.632	0	0
ENST00000537820	1128	982.605	0	0
ENST00000545776	549	403.666	6.95099	2.08933
ENST00000536076	481	335.694	2.30728	0.833948
ENST00000535573	550	404.666	0	0
ENST00000623604	308	164.858	0	0
ENST00000625207	60	10.8435	0	0
ENST00000486834	1279	1133.6	3.81859	0.408719
ENST00000546354	1065	919.605	0	0
ENST00000481917	756	610.632	0	0
ENST00000473274	2307	2161.6	0	0
ENST00000479091	1416	1270.6	0	0
ENST00000344233	612	466.65	0	0
ENST00000357303	2012	1866.6	9	0.585023
ENST00000300113	2382	2236.6	818.651	44.4112
ENST00000504595	4562	4416.6	6	0.164834
ENST00000510662	1758	1612.6	1	0.0752411
ENST00000329673	3960	3814.6	0	0
ENST00000610758	5222	5076.6	0.250051	0.00597637
ENST00000620359	4842	4696.6	0	0
ENST00000435070	6616	6470.6	520.465	9.75954
ENST00000550075	540	394.666	30.2176	9.28994
ENST00000456847	1915	1769.6	197.282	13.5268
ENST00000266679	2229	2083.6	158.664	9.23942
ENST00000550987	560	414.666	8.88514	2.59985
ENST00000551516	234	97.3273	0	0
ENST00000547486	872	726.605	27.7995	4.64218
ENST00000456156	2206	2060.6	34.3598	2.0232
ENST00000442063	1970	1824.6	21.1754	1.40814
ENST00000393229	4792	4646.6	6.27858	0.163949
ENST00000490694	735	589.632	0	0
ENST00000483055	358	213.44	0	0
ENST00000372179	3984	3838.6	0	0
ENST00000587541	1724	1578.6	3.80423	0.2924
ENST00000346144	1309	1163.6	0	0
ENST00000215637	1533	1387.6	6.19577	0.541767
ENST00000382683	603	457.65	0	0
ENST00000622449	532	386.68	0	0
ENST00000613880	1509	1363.6	0	0
ENST00000617201	1491	1345.6	0	0
ENST00000622462	1461	1315.6	0	0
ENST00000621286	1203	1057.6	0	0
ENST00000619333	1485	1339.6	0	0
ENST00000601804	496	350.694	42.0114	14.5352
ENST00000334197	7960	7814.6	168.437	2.61525
ENST00000601469	2812	2666.6	6.07273	0.276318
ENST00000597183	511	365.694	0	0
ENST00000595967	567	421.65	1.19697	0.344441
ENST00000595710	604	458.65	2.14946	0.568631
ENST00000599096	495	349.694	9.22403	3.20048
ENST00000452676	4553	4407.6	0	0
ENST00000360943	3122	2976.6	803.203	32.7406
ENST00000508468	573	427.65	0	0
ENST00000506498	766	620.632	0	0
ENST00000511373	769	623.632	23.5952	4.5907
ENST00000504684	598	452.65	0	0
ENST00000513342	4250	4104.6	174.387	5.15495
ENST00000506271	864	718.632	25.4926	4.30418
ENST00000514948	322	178.372	7.32263	4.98108
ENST00000268042	4072	3926.6	551	17.0262
ENST00000360228	8392	8246.6	0	0
ENST00000587525	3765	3619.6	4	0.134086
ENST00000585802	3555	3409.6	0	0
ENST00000573710	7810	7664.6	0	0
ENST00000586190	459	313.706	0	0
ENST00000574822	788	642.632	0	0
ENST00000573891	819	673.632	0	0
ENST00000593267	552	406.666	0	0
ENST00000590205	315	171.613	0	0
ENST00000593160	741	595.632	0	0
ENST00000574974	659	513.632	0	0
ENST00000587451	621	475.65	0	0
ENST00000592864	744	598.632	0	0
ENST00000614285	8410	8264.6	0	0
ENST00000617942	2305	2159.6	0	0
ENST00000611413	1800	1654.6	0	0
ENST00000438403	466	320.706	0	0
ENST00000392795	1254	1108.6	0	0
ENST00000006750	1269	1123.6	0	0
ENST00000559358	1159	1013.6	1	0.119706
ENST00000349817	378	233.16	0	0
ENST00000558969	563	417.65	0	0
ENST00000583260	433	287.75	0	0
ENST00000593829	1908	1762.6	25.1248	1.72954
ENST00000252816	986	840.605	299.535	43.2353
ENST00000600289	1113	967.605	45.4213	5.69567
ENST00000594828	807	661.632	62.4003	11.4434
ENST00000597776	446	300.717	6.69864	2.70278
ENST00000593564	656	510.632	9.8199	2.33336
ENST00000621137	600	454.65	0	0
ENST00000308293	3011	2865.6	0	0
ENST00000538312	3106	2960.6	0	0
ENST00000625046	54	9.64286	0	0
ENST00000311413	2787	2641.6	106	4.86879
ENST00000564831	3792	3646.6	0.00193888	6.45126e-05
ENST00000431282	3765	3619.6	7.36031	0.246728
ENST00000231449	616	470.65	0	0
ENST00000350025	414	268.812	0	0
ENST00000495905	305	161.999	0	0
ENST00000622422	717	571.632	0	0
ENST00000434815	1847	1701.6	0	0
ENST00000621143	1576	1430.6	1.78045e-08	1.51005e-09
ENST00000216489	2594	2448.6	76.5835	3.79489
ENST00000557057	1750	1604.6	49.4425	3.73865
ENST00000555100	649	503.65	4.7077	1.13413
ENST00000554097	497	351.694	6.26636	2.16189
ENST00000323646	2594	2448.6	3.27573	0.16232
ENST00000394613	678	532.632	0.204285	0.0465364
ENST00000540943	243	105.2	0	0
ENST00000544269	430	284.761	4.34908	1.85311
ENST00000415826	1099	953.605	5.51999	0.702349
ENST00000519042	976	830.605	24.1807	3.5323
ENST00000318410	4187	4041.6	461.04	13.841
ENST00000517845	3667	3521.6	36.8901	1.27102
ENST00000530856	364	219.336	22.9972	12.7218
ENST00000523297	859	713.632	34.7647	5.91081
ENST00000519340	461	315.706	0	0
ENST00000521109	545	399.666	0	0
ENST00000523397	517	371.694	5.12712	1.67368
ENST00000552189	4967	4821.6	153.281	3.85727
ENST00000448372	4679	4533.6	70.0514	1.8748
ENST00000549595	1932	1786.6	9.88959	0.671634
ENST00000549518	2260	2114.6	72.9523	4.18594
ENST00000551358	452	306.717	3.70012	1.46373
ENST00000547886	965	819.605	33.0597	4.89415
ENST00000551592	866	720.605	6.20478	1.04475
ENST00000551798	562	416.65	16.3731	4.76806
ENST00000547181	691	545.632	2.82255	0.62766
ENST00000549882	475	329.694	2.66557	0.980984
ENST00000436041	1863	1717.6	0	0
ENST00000622351	1699	1553.6	0	0
ENST00000395270	7011	6865.6	243.56	4.30438
ENST00000358357	5320	5174.6	0	0
ENST00000434423	3750	3604.6	26.487	0.891574
ENST00000446813	3456	3310.6	0	0
ENST00000627934	5480	5334.6	226.201	5.14487
ENST00000449641	572	426.65	0	0
ENST00000537315	820	674.632	0	0
ENST00000484086	631	485.65	0	0
ENST00000420967	559	413.666	5.4274	1.59194
ENST00000454402	1655	1509.6	81.3917	6.54184
ENST00000392542	2449	2303.6	85.0616	4.48031
ENST00000535092	574	428.65	0	0
ENST00000472603	681	535.632	2.87316	0.650843
ENST00000543153	1061	915.605	18.0268	2.38887
ENST00000623963	942	796.605	262.278	39.9486
ENST00000614662	2268	2122.6	7.58651	0.433666
ENST00000612096	2210	2064.6	0	0
ENST00000525411	1001	855.605	0	0
ENST00000534411	897	751.605	0	0
ENST00000457514	1983	1837.6	71.8382	4.74336
ENST00000308317	1420	1274.6	0	0
ENST00000525153	1476	1330.6	18.6801	1.70338
ENST00000396249	801	655.632	29.7619	5.50786
ENST00000412033	825	679.632	6.92858	1.23695
ENST00000250379	1094	948.605	47.5649	6.08393
ENST00000531684	630	484.65	5.78508	1.44832
ENST00000534684	658	512.632	0	0
ENST00000525430	659	513.632	0	0
ENST00000527381	592	446.65	0	0
ENST00000524980	662	516.632	9.56684	2.24683
ENST00000529365	583	437.65	0	0
ENST00000524781	649	503.65	50.5558	12.1794
ENST00000612243	336	191.938	0	0
ENST00000614110	225	89.6321	0	0
ENST00000623865	375	230.203	78.3833	41.3139
ENST00000623296	690	544.632	0	0
ENST00000466508	1885	1739.6	0	0
ENST00000055335	3421	3275.6	29.2783	1.08452
ENST00000495799	1537	1391.6	0	0
ENST00000471261	503	357.694	11.3697	3.85673
ENST00000376188	2443	2297.6	25.8663	1.36597
ENST00000425523	3318	3172.6	18.4987	0.707469
ENST00000439094	3478	3332.6	0	0
ENST00000456770	3250	3104.6	0	0
ENST00000471458	3114	2968.6	7.97328	0.325887
ENST00000422802	1124	978.605	3.04575	0.377633
ENST00000453442	603	457.65	0	0
ENST00000484938	502	356.694	0.241763	0.0822389
ENST00000440149	582	436.65	0	0
ENST00000438064	682	536.632	0.485645	0.109806
ENST00000430233	1752	1606.6	27.9463	2.11056
ENST00000482708	1532	1386.6	7.89029	0.690436
ENST00000589680	547	401.666	6.05366	1.82868
ENST00000590614	562	416.65	5.11054	1.48826
ENST00000589060	1552	1406.6	44.2495	3.81698
ENST00000336976	3980	3834.6	86.8169	2.74705
ENST00000586978	510	364.694	0	0
ENST00000589870	614	468.65	13.2432	3.42868
ENST00000591511	538	392.666	10.5265	3.2527
ENST00000591551	2994	2848.6	297.847	12.6866
ENST00000221403	1081	935.605	0	0
ENST00000523250	634	488.65	5.38685	1.33758
ENST00000522614	776	630.632	0	0
ENST00000520557	715	569.632	1.61315	0.343609
ENST00000426127	2193	2047.6	1.39165	0.0824647
ENST00000311378	3588	3442.6	9.60835	0.338645
ENST00000525975	3668	3522.6	1069.39	36.8345
ENST00000303296	7408	7262.6	1366.33	22.8269
ENST00000379016	7345	7199.6	312.253	5.26237
ENST00000531504	591	445.65	16.7878	4.57071
ENST00000534262	349	204.649	8.23924	4.88494
ENST00000456517	7399	7253.6	0	0
ENST00000615273	2232	2086.6	0	0
ENST00000610499	2051	1905.6	5.48341	0.349141
ENST00000621994	1148	1002.6	0	0
ENST00000339570	3329	3183.6	38.8895	1.48216
ENST00000415380	2731	2585.6	17.2603	0.809968
ENST00000261693	2611	2465.6	132.945	6.54232
ENST00000545305	851	705.632	16.0371	2.7576
ENST00000538291	5527	5381.6	236.209	5.3256
ENST00000546215	1597	1451.6	12.1169	1.0128
ENST00000535005	1845	1699.6	58.5267	4.1782
ENST00000544327	1812	1666.6	0	0
ENST00000545493	581	435.65	2.92516	0.814694
ENST00000541661	476	330.694	0	0
ENST00000539320	720	574.632	8.58744	1.81325
ENST00000494559	2080	1934.6	0	0
ENST00000263666	4248	4102.6	5	0.147875
ENST00000462146	2927	2781.6	0	0
ENST00000466780	2737	2591.6	0	0
ENST00000479530	2778	2632.6	0	0
ENST00000492909	1776	1630.6	1	0.0744105
ENST00000478209	757	611.632	0	0
ENST00000466348	645	499.65	1	0.242838
ENST00000484487	406	260.851	0	0
ENST00000477434	537	391.666	0	0
ENST00000498048	590	444.65	0	0
ENST00000308537	1136	990.605	0	0
ENST00000369222	660	514.632	0	0
ENST00000570836	2784	2638.6	0	0
ENST00000574640	2422	2276.6	0	0
ENST00000576572	487	341.694	0	0
ENST00000572265	581	435.65	1	0.278513
ENST00000573740	570	424.65	0	0
ENST00000576394	553	407.666	0	0
ENST00000293761	2677	2531.6	3.02288	0.14488
ENST00000329106	915	769.605	4	0.630631
ENST00000449707	5909	5763.6	145.039	3.05333
ENST00000433921	5800	5654.6	0	0
ENST00000450765	6028	5882.6	77.7408	1.60347
ENST00000440934	880	734.605	32.0909	5.30044
ENST00000450560	373	228.22	4.26699	2.26857
ENST00000432460	813	667.632	13.7763	2.50368
ENST00000411696	5926	5780.6	0	0
ENST00000616654	366	221.303	8.80156	4.82564
ENST00000326764	3991	3845.6	27.1414	0.856347
ENST00000439657	1073	927.605	57.1262	7.47232
ENST00000376514	5146	5000.6	33.8624	0.821634
ENST00000436479	320	176.445	0	0
ENST00000443957	463	317.706	4.55663	1.74021
ENST00000610347	5789	5643.6	361.088	7.76317
ENST00000462541	456	310.706	3.41313	1.33286
ENST00000421200	594	448.65	0	0
ENST00000616932	2825	2679.6	0	0
ENST00000254101	5417	5271.6	1064.95	24.5114
ENST00000496858	601	455.65	17.4072	4.63531
ENST00000474939	578	432.65	10.6462	2.98567
ENST00000254810	2705	2559.6	2077.38	98.4749
ENST00000593254	894	748.605	1197.11	194.028
ENST00000586518	1701	1555.6	41.5095	3.23766
ENST00000592643	795	649.632	279.535	52.2099
ENST00000591890	783	637.632	9.71376	1.84842
ENST00000589949	842	696.632	20.1114	3.50285
ENST00000587560	551	405.666	436.042	130.42
ENST00000589599	576	430.65	0	0
ENST00000586607	551	405.666	2.5741e-07	7.69912e-08
ENST00000586270	468	322.706	0	0
ENST00000587171	586	440.65	27.2058	7.49118
ENST00000589417	575	429.65	22.397	6.32497
ENST00000591893	2787	2641.6	49.4423	2.27098
ENST00000624078	375	230.203	0	0
ENST00000409039	14473	14327.6	0	0
ENST00000467219	3422	3276.6	0	0
ENST00000447853	3211	3065.6	0	0
ENST00000497783	3890	3744.6	0	0
ENST00000540041	1003	857.605	0	0
ENST00000492261	2793	2647.6	1	0.0458279
ENST00000545078	721	575.632	0	0
ENST00000538983	448	302.717	0	0
ENST00000614082	3484	3338.6	4	0.145371
ENST00000623612	375	230.203	50.7256	26.7362
ENST00000328345	4899	4753.6	1	0.0255247
ENST00000457008	3169	3023.6	31.5603	1.26648
ENST00000256797	3549	3403.6	0	0
ENST00000562458	759	613.632	1.68654	0.333481
ENST00000562562	2263	2117.6	4	0.229191
ENST00000566565	313	169.683	0	0
ENST00000561478	412	266.812	0	0
ENST00000569903	980	834.605	0	0
ENST00000300648	8675	8529.6	2011.13	28.6085
ENST00000549815	543	397.666	2.39452	0.730607
ENST00000547263	366	221.303	0	0
ENST00000548132	498	352.694	1.56115	0.537067
ENST00000551920	558	412.666	23.7779	6.9913
ENST00000547369	595	449.65	13.1876	3.55857
ENST00000550471	918	772.605	29.915	4.69802
ENST00000551549	258	118.503	31.7218	32.4797
ENST00000548821	504	358.694	8.31042	2.81114
ENST00000625901	108	15.1986	0	0
ENST00000248384	972	826.605	0	0
ENST00000619661	1840	1694.6	0	0
ENST00000618988	1600	1454.6	0	0
ENST00000614839	1863	1717.6	0	0
ENST00000338333	1519	1373.6	4	0.353331
ENST00000578689	885	739.605	3	0.492158
ENST00000614047	1673	1527.6	5.54204	0.440191
ENST00000264651	1881	1735.6	2	0.139818
ENST00000322886	5740	5594.6	110.653	2.39981
ENST00000416496	5297	5151.6	0	0
ENST00000550669	2302	2156.6	0.365352	0.0205553
ENST00000552907	812	666.632	0	0
ENST00000551058	724	578.632	6.0654	1.27186
ENST00000551558	1464	1318.6	5.96981	0.549324
ENST00000547316	570	424.65	1.9464	0.556138
ENST00000616599	1482	1336.6	492.727	44.7287
ENST00000612436	1015	869.605	0	0
ENST00000615508	922	776.605	0	0
ENST00000618109	575	429.65	0.50143	0.141605
ENST00000616582	654	508.632	0	0
ENST00000610857	608	462.65	0	0
ENST00000621490	960	814.605	0	0
ENST00000614128	1018	872.605	2.38654	0.331844
ENST00000433942	1640	1494.6	1.10711	0.0898765
ENST00000452679	1731	1585.6	66.7785	5.11004
ENST00000417223	1689	1543.6	8.02066	0.630459
ENST00000436833	1536	1390.6	3.8473	0.335688
ENST00000428563	1464	1318.6	0	0
ENST00000449435	1723	1577.6	3.80628	0.292742
ENST00000256682	4105	3959.6	1779.32	54.5235
ENST00000485410	563	417.65	0	0
ENST00000447318	1089	943.605	0	0
ENST00000541959	807	661.632	72.8936	13.3677
ENST00000541236	485	339.694	0	0
ENST00000539611	576	430.65	3.97728	1.12058
ENST00000545855	557	411.666	3.275	0.965271
ENST00000541967	569	423.65	0	0
ENST00000472621	526	380.68	3.53886	1.12794
ENST00000536283	537	391.666	0	0
ENST00000216160	3237	3091.6	164.03	6.43759
ENST00000473613	534	388.68	0	0
ENST00000331454	1660	1514.6	0.00737894	0.000591123
ENST00000461775	573	427.65	3.91132	1.10973
ENST00000490819	240	102.549	8.79585	10.4071
ENST00000473491	574	428.65	1.25502	0.355247
ENST00000488859	804	658.632	2	0.368443
ENST00000378120	2456	2310.6	11.0784	0.581749
ENST00000616210	540	394.666	0	0
ENST00000473576	810	664.632	90.1253	16.4531
ENST00000378284	967	821.605	3.66047	0.540576
ENST00000378272	766	620.632	0	0
ENST00000495963	1026	880.605	64.3301	8.86372
ENST00000242827	914	768.605	162.733	25.6895
ENST00000378270	579	433.65	13.1436	3.67754
ENST00000378268	680	534.632	21.2353	4.81933
ENST00000367050	2393	2247.6	0	0
ENST00000367051	7469	7323.6	8.83159	0.146318
ENST00000367053	7469	7323.6	8.83159	0.146318
ENST00000367052	7469	7323.6	8.83159	0.146318
ENST00000400960	6959	6813.6	0	0
ENST00000530487	1228	1082.6	0	0
ENST00000534202	3740	3594.6	0	0
ENST00000367049	7470	7324.6	0	0
ENST00000434033	2377	2231.6	1.33333	0.0724944
ENST00000450439	2377	2231.6	1.33333	0.0724944
ENST00000436595	2377	2231.6	1.33333	0.0724944
ENST00000529814	1981	1835.6	0	0
ENST00000622199	3421	3275.6	0	0
ENST00000621584	3250	3104.6	0	0
ENST00000377671	2701	2555.6	221.048	10.4948
ENST00000360010	481	335.694	9.68741	3.50145
ENST00000628216	2318	2172.6	0	0
ENST00000434018	523	377.68	0	0
ENST00000630056	1999	1853.6	0	0
ENST00000626025	616	470.65	23.5194	6.06333
ENST00000316358	2242	2096.6	0	0
ENST00000425686	637	491.65	0	0
ENST00000462170	4060	3914.6	168.319	5.2171
ENST00000538547	2245	2099.6	0	0
ENST00000622607	2660	2514.6	119.489	5.76557
ENST00000396026	2717	2571.6	6.40648	0.302272
ENST00000535822	2341	2195.6	0	0
ENST00000402618	2622	2476.6	27.722	1.35816
ENST00000401790	2642	2496.6	14.607	0.709896
ENST00000361421	4131	3985.6	0	0
ENST00000369807	2110	1964.6	126.105	7.78826
ENST00000369808	2666	2520.6	33.0704	1.59191
ENST00000014935	2652	2506.6	93.7533	4.5382
ENST00000309585	2249	2103.6	0	0
ENST00000497242	892	746.605	0	0
ENST00000447892	297	154.394	0	0
ENST00000451865	904	758.605	8.0786	1.29212
ENST00000412184	238	100.772	0	0
ENST00000424626	942	796.605	14.7749	2.25043
ENST00000432135	847	701.632	0	0
ENST00000369809	3008	2862.6	0	0
ENST00000393638	2665	2519.6	0	0
ENST00000624434	2175	2029.6	20.9032	1.24964
ENST00000348616	3182	3036.6	66.6993	2.66511
ENST00000477058	597	451.65	4.01778	1.07936
ENST00000370991	1669	1523.6	34.192	2.72292
ENST00000497614	1429	1283.6	0	0
ENST00000244049	1931	1785.6	2.56053	0.173991
ENST00000350849	2494	2348.6	16.9011	0.873148
ENST00000456106	418	272.792	1.38361	0.61541
ENST00000303596	2114	1968.6	896.849	55.2769
ENST00000611256	924	778.605	1	0.155835
ENST00000267803	1996	1850.6	5.34912	0.350713
ENST00000559014	1965	1819.6	197.834	13.1919
ENST00000558996	2684	2538.6	1170.9	55.9637
ENST00000430224	1317	1171.6	0	0
ENST00000559013	1568	1422.6	145.606	12.4187
ENST00000558422	1678	1532.6	70.0777	5.54795
ENST00000560572	1044	898.605	51.3984	6.94007
ENST00000558326	562	416.65	0	0
ENST00000559988	441	295.717	75.7657	31.087
ENST00000559226	572	426.65	14.7564	4.19654
ENST00000558377	578	432.65	10.0276	2.81219
ENST00000559644	641	495.65	52.2063	12.78
ENST00000558851	532	386.68	15.9179	4.99479
ENST00000559407	519	373.68	21.484	6.97585
ENST00000558976	469	323.706	7.81499	2.92928
ENST00000613425	1867	1721.6	40.0977	2.82598
ENST00000295958	6483	6337.6	1000.44	19.1536
ENST00000630374	608	462.65	7.49497	1.96562
ENST00000512441	622	476.65	0	0
ENST00000511809	830	684.632	7.35223	1.303
ENST00000510628	634	488.65	83.6603	20.7733
ENST00000507613	680	534.632	21.9424	4.97981
ENST00000505729	612	466.65	26.9262	7.0011
ENST00000616928	711	565.632	425.196	91.2091
ENST00000626065	476	330.694	4.11161	1.50858
ENST00000531326	573	427.65	0	0
ENST00000392597	1876	1730.6	51.3029	3.59689
ENST00000351677	6101	5955.6	2794.04	56.9233
ENST00000530818	486	340.694	147.357	52.4793
ENST00000537453	368	223.278	0	0
ENST00000540180	1652	1506.6	4.14893	0.334134
ENST00000535052	556	410.666	12.4417	3.67598
ENST00000543504	1362	1216.6	0	0
ENST00000540344	925	779.605	5.31207	0.826747
ENST00000239830	2371	2225.6	0	0
ENST00000412006	2253	2107.6	26.8858	1.54781
ENST00000535959	502	356.694	16.1957	5.50917
ENST00000538160	751	605.632	13.2199	2.64851
ENST00000540118	389	244.019	1.99167	0.990324
ENST00000537286	706	560.632	0	0
ENST00000422000	2338	2192.6	0	0
ENST00000620004	2140	1994.6	28.238	1.71775
ENST00000296695	542	396.666	6.99737	2.14039
ENST00000505722	244	106.036	2.12947	2.4367
