target_id	length	eff_length	est_counts	tpm
ENST00000437550	445	289.249	1	0.177969
ENST00000306065	4450	4293.8	1678.42	20.1222
ENST00000587667	439	283.277	0	0
ENST00000591100	628	471.87	6.92212	0.755149
ENST00000587352	3301	3144.8	80.0262	1.30995
ENST00000593232	558	401.89	5.48892	0.703064
ENST00000586463	743	586.796	4.48019	0.393029
ENST00000588700	773	616.796	44.6589	3.7272
ENST00000586693	557	400.89	0	0
ENST00000590519	1067	910.796	0	0
ENST00000622502	3300	3143.8	0	0
ENST00000613216	3571	3414.8	0	0
ENST00000611339	3120	2963.8	0	0
ENST00000539111	1564	1407.8	202.824	7.41645
ENST00000581355	652	495.846	9.41	0.976918
ENST00000582501	925	768.796	28.964	1.93938
ENST00000577506	472	316.023	4.87128	0.793487
ENST00000580490	510	353.908	31.6174	4.59886
ENST00000585104	271	121.883	6.74866	2.85029
ENST00000585141	1731	1574.8	119.342	3.90109
ENST00000578687	376	221.196	0	0
ENST00000580893	616	459.87	67.4202	7.54693
ENST00000578997	565	408.87	11.047	1.39083
ENST00000623174	1268	1111.8	8.92786	0.413369
ENST00000625748	75	11.0639	1	4.65271
ENST00000040738	10565	10408.8	3793.43	18.7606
ENST00000507943	1128	971.796	62.9969	3.33703
ENST00000505343	1202	1045.8	23.1794	1.14096
ENST00000509897	190	56.1947	1.04138	0.953962
ENST00000511119	2049	1892.8	55.1405	1.49962
ENST00000482713	4367	4210.8	201.789	2.46689
ENST00000267584	3300	3143.8	68.1851	1.11648
ENST00000555570	1345	1188.8	21.0624	0.912043
ENST00000556643	601	444.87	2.24957	0.260305
ENST00000554313	531	374.89	1.97857	0.271683
ENST00000554706	715	558.796	5.81318	0.535521
ENST00000294964	2502	2345.8	0	0
ENST00000401498	1550	1393.8	0	0
ENST00000485578	563	406.89	0	0
ENST00000492861	693	536.796	0	0
ENST00000475868	725	568.796	0	0
ENST00000475241	773	616.796	0	0
ENST00000490302	1447	1290.8	0	0
ENST00000470578	765	608.796	0	0
ENST00000480099	787	630.796	0	0
ENST00000564965	578	421.87	4.93325	0.601963
ENST00000564044	575	418.87	0	0
ENST00000394697	6213	6056.8	32.237	0.273985
ENST00000562623	333	179.533	4.15057	1.19009
ENST00000566433	2535	2378.8	19.268	0.41696
ENST00000568933	170	42.9407	0	0
ENST00000563677	557	400.89	9.59832	1.2325
ENST00000566761	670	513.822	27.9752	2.8027
ENST00000569265	497	340.926	0	0
ENST00000567277	2304	2147.8	0	0
ENST00000568731	484	327.959	2.53705	0.398222
ENST00000570187	1320	1163.8	2.79126	0.123464
ENST00000568930	1579	1422.8	49.0523	1.77473
ENST00000254235	6138	5981.8	304.258	2.61834
ENST00000537579	2090	1933.8	0	0
ENST00000624326	375	220.24	0	0
ENST00000274353	2502	2345.8	1	0.0219445
ENST00000520335	748	591.796	3.00508	0.261397
ENST00000520703	591	434.87	0	0
ENST00000524080	1207	1050.8	0	0
ENST00000523508	590	433.87	0	0
ENST00000521279	711	554.796	0	0
ENST00000508162	664	507.822	0	0
ENST00000334025	4160	4003.8	0	0
ENST00000505263	559	402.89	0	0
ENST00000367265	10345	10188.8	191.627	0.968163
ENST00000367264	6449	6292.8	2079.74	17.013
ENST00000472822	1648	1491.8	41.89	1.44549
ENST00000491153	596	439.87	8.99942	1.05319
ENST00000235790	4418	4261.8	763.608	9.22345
ENST00000498276	560	403.89	19.017	2.42378
ENST00000456180	558	401.89	0	0
ENST00000602511	542	385.89	2.57854	0.343974
ENST00000470573	535	378.89	48.3086	6.56337
ENST00000467487	529	372.89	0	0
ENST00000369768	1352	1195.8	0	0
ENST00000623863	649	492.846	2	0.208898
ENST00000629247	1058	901.796	136.616	7.79847
ENST00000347635	5233	5076.8	2517.65	25.5283
ENST00000407019	2059	1902.8	113.093	3.05955
ENST00000424634	579	422.87	35.9967	4.38199
ENST00000417702	584	427.87	2.37008	0.285146
ENST00000497960	986	829.796	47.5836	2.9519
ENST00000461437	531	374.89	0	0
ENST00000434760	763	606.796	0	0
ENST00000430547	537	380.89	3.7396	0.505406
ENST00000484186	431	275.319	1.46827	0.274528
ENST00000445721	443	287.263	0	0
ENST00000493456	478	322.007	8.2342	1.31635
ENST00000396096	1895	1738.8	625.894	18.5297
ENST00000461194	550	393.89	0	0
ENST00000432340	551	394.89	24	3.1286
ENST00000419387	1018	861.796	5.21044	0.311233
ENST00000422489	543	386.89	0	0
ENST00000486184	821	664.796	5.00733	0.387734
ENST00000491860	493	336.942	12.4372	1.90012
ENST00000469163	3507	3350.8	112.255	1.72454
ENST00000324060	1056	899.796	0	0
ENST00000345127	5811	5654.8	181.888	1.65578
ENST00000445766	4080	3923.8	0	0
ENST00000548696	3584	3427.8	0.497899	0.00747725
ENST00000552240	3324	3167.8	143.313	2.32886
ENST00000552108	585	428.87	0	0
ENST00000551050	693	536.796	0	0
ENST00000547113	456	300.175	0	0
ENST00000552200	453	297.19	3.8635	0.669209
ENST00000455697	4253	4096.8	68.1031	0.855732
ENST00000572887	4824	4667.8	117.013	1.29044
ENST00000574309	607	450.87	13.5064	1.54207
ENST00000571288	839	682.796	4.27246	0.322109
ENST00000576145	843	686.796	2.42083	0.181448
ENST00000573922	427	271.401	1.47846	0.280424
ENST00000572003	542	385.89	8.59187	1.14614
ENST00000573843	549	392.89	0	0
ENST00000571392	2165	2008.8	26.3623	0.67556
ENST00000219240	2426	2269.8	240.969	5.465
ENST00000414416	2051	1894.8	4.90648	0.133298
ENST00000611969	441	285.277	294.261	53.0984
ENST00000426713	461	305.115	0	0
ENST00000610953	711	554.796	1414.08	131.206
ENST00000630852	476	320.023	92.4733	14.8748
ENST00000274400	4336	4179.8	165.451	2.03765
ENST00000520085	707	550.796	5.73522	0.536013
ENST00000519783	1953	1796.8	92.4634	2.64903
ENST00000330280	2077	1920.8	9.02766	0.241941
ENST00000518898	1569	1412.8	0	0
ENST00000517900	659	502.822	0	0
ENST00000521942	1991	1834.8	26.5772	0.745654
ENST00000522654	1106	949.796	5.59476	0.303226
ENST00000523003	860	703.796	7.28962	0.53318
ENST00000521858	1874	1717.8	4.4676	0.133881
ENST00000523693	811	654.796	1.88307	0.148039
ENST00000508592	412	256.583	0.349449	0.0701086
ENST00000521602	457	301.161	0	0
ENST00000518275	486	329.942	0	0
ENST00000273990	2604	2447.8	27	0.567812
ENST00000502763	852	695.796	0	0
ENST00000513992	553	396.89	0	0
ENST00000430124	566	409.87	0	0
ENST00000266003	527	370.89	0	0
ENST00000507738	400	244.757	0	0
ENST00000615049	7050	6893.8	0	0
ENST00000613116	1313	1156.8	2.74183	0.122011
ENST00000286201	3859	3702.8	55	0.764625
ENST00000630089	909	752.796	0	0
ENST00000629774	1155	998.796	0	0
ENST00000627010	2831	2674.8	0	0
ENST00000627917	2649	2492.8	0	0
ENST00000628844	542	385.89	0.640577	0.0854521
ENST00000625313	2229	2072.8	0	0
ENST00000625793	2934	2777.8	0	0
ENST00000626753	1042	885.796	0	0
ENST00000626995	1038	881.796	0	0
ENST00000630235	524	367.89	0	0
ENST00000628333	411	255.583	0	0
ENST00000629421	272	122.82	0	0
ENST00000617910	1157	1000.8	0	0
ENST00000622050	2761	2604.8	0	0
ENST00000613631	2893	2736.8	0	0
ENST00000560188	621	464.87	0	0
ENST00000310673	1431	1274.8	118.6	4.78917
ENST00000561467	465	309.039	5.24866	0.87428
ENST00000623531	1380	1223.8	6	0.252382
ENST00000309889	2123	1966.8	8.94041	0.233999
ENST00000578283	583	426.87	0.059587	0.00718574
ENST00000618237	1915	1758.8	0	0
ENST00000621841	1497	1340.8	0	0
ENST00000611872	1834	1677.8	0	0
ENST00000611746	288	137.324	0	0
ENST00000359062	7576	7419.8	16.845	0.116868
ENST00000542675	685	528.796	0	0
ENST00000544307	2969	2812.8	0	0
ENST00000623624	418	262.467	7	1.3729
ENST00000511348	1843	1686.8	167.246	5.10399
ENST00000511203	1880	1723.8	44.4085	1.32616
ENST00000296417	979	822.796	11541.7	722.092
ENST00000511319	1254	1097.8	121.032	5.67535
ENST00000529158	726	569.796	915.633	82.7215
ENST00000527366	435	279.291	0	0
ENST00000611907	354	199.787	0	0
ENST00000622453	1597	1440.8	0	0
ENST00000611859	1834	1677.8	0	0
ENST00000508842	582	425.87	9	1.08788
ENST00000405460	19338	19181.8	4.72006	0.012667
ENST00000504142	5046	4889.8	0	0
ENST00000512205	592	435.87	0	0
ENST00000450321	879	722.796	0	0
ENST00000509621	5211	5054.8	22.3278	0.227383
ENST00000425867	6503	6346.8	1.43825	0.0116653
ENST00000507314	617	460.87	0	0
ENST00000513828	596	439.87	0	0
ENST00000505845	395	239.806	4.83115	1.03707
ENST00000503852	404	248.696	0	0
ENST00000557515	2751	2594.8	251.36	4.98664
ENST00000473758	3540	3383.8	592.548	9.01437
ENST00000338631	2445	2288.8	39.3231	0.884416
ENST00000357481	2563	2406.8	43.738	0.935482
ENST00000605057	4474	4317.8	2242.85	26.7396
ENST00000262710	4935	4778.8	0	0
ENST00000397341	2738	2581.8	0	0
ENST00000555053	4173	4016.8	80.6751	1.03389
ENST00000555478	1017	860.796	0	0
ENST00000555395	514	357.908	11.1174	1.599
ENST00000554680	888	731.796	40.8061	2.87046
ENST00000553790	756	599.796	7.50066	0.643742
ENST00000556052	746	589.796	17.4506	1.52308
ENST00000555566	734	577.796	90.3807	8.05225
ENST00000557039	727	570.796	8.97952	0.809819
ENST00000555807	928	771.796	94.4312	6.29838
ENST00000553721	610	453.87	51.0249	5.78717
ENST00000557432	642	485.846	10.8663	1.15133
ENST00000555352	579	422.87	9.42144	1.1469
ENST00000553501	716	559.796	95.8116	8.81057
ENST00000554979	366	211.467	0	0
ENST00000554708	736	579.796	17.949	1.59361
ENST00000457657	4815	4658.8	969.285	10.7101
ENST00000366663	3858	3701.8	267.84	3.72459
ENST00000470540	3819	3662.8	0.268838	0.00377828
ENST00000427697	3666	3509.8	0	0
ENST00000523410	1041	884.796	22.845	1.32912
ENST00000522201	675	518.822	3.04638	0.30226
ENST00000519360	527	370.89	0	0
ENST00000521263	996	839.796	0	0
ENST00000295887	4461	4304.8	1565.86	18.7247
ENST00000511298	563	406.89	2.14048	0.2708
ENST00000624585	2748	2591.8	0	0
ENST00000435827	821	664.796	2.35259	0.182168
ENST00000321265	1800	1643.8	2390.8	74.8707
ENST00000452707	816	659.796	8.90875	0.695061
ENST00000484772	607	450.87	14.2089	1.62227
ENST00000598975	747	590.796	0	0
ENST00000531293	906	749.796	0	0
ENST00000525934	436	280.291	0	0
ENST00000305991	722	565.796	0	0
ENST00000468711	516	359.89	15.241	2.18001
ENST00000378669	3056	2899.8	13.425	0.238321
ENST00000482463	1918	1761.8	21.716	0.634513
ENST00000464443	895	738.796	9.34118	0.650868
ENST00000607768	614	457.87	0	0
ENST00000463055	540	383.89	4.12005	0.552472
ENST00000423797	811	654.796	19.3536	1.5215
ENST00000234301	1112	955.796	1977.16	106.486
ENST00000629937	63	11.6338	0	0
ENST00000461906	1431	1274.8	0	0
ENST00000260682	1847	1690.8	0	0
ENST00000473496	841	684.796	13	0.977233
ENST00000611004	4249	4092.8	0	0
ENST00000610934	3203	3046.8	20.8349	0.352017
ENST00000614604	2132	1975.8	0	0
ENST00000620810	1988	1831.8	0	0
ENST00000375640	1053	896.796	115.314	6.61917
ENST00000375641	602	445.87	0	0
ENST00000375639	712	555.796	0.766965	0.0710356
ENST00000375638	847	690.796	179.258	13.3581
ENST00000375635	610	453.87	45.1816	5.12443
ENST00000375642	962	805.796	6.24763	0.399122
ENST00000395789	952	795.796	23.3013	1.50728
ENST00000375633	586	429.87	0	0
ENST00000395788	815	658.796	38.5843	3.01492
ENST00000614363	748	591.796	4.57233	0.397724
ENST00000409940	4156	3999.8	51.715	0.665571
ENST00000438642	4010	3853.8	0	0
ENST00000409044	5448	5291.8	0.0664774	0.000646675
ENST00000317935	5479	5322.8	0	0
ENST00000408978	5529	5372.8	32.9757	0.315943
ENST00000484338	3320	3163.8	11.9111	0.193802
ENST00000442690	1720	1563.8	6.94834	0.228727
ENST00000602629	5304	5147.8	18.5752	0.18575
ENST00000469359	840	683.796	0	0
ENST00000527260	808	651.796	14.6123	1.15405
ENST00000260247	1337	1180.8	1507.52	65.721
ENST00000531571	1535	1378.8	12.9092	0.481963
ENST00000531543	1030	873.796	0	0
ENST00000529281	1310	1153.8	70.1998	3.13201
ENST00000529294	727	570.796	0	0
ENST00000527576	790	633.796	0	0
ENST00000527779	842	685.796	40.7375	3.05784
ENST00000583974	290	139.119	2.021	0.747816
ENST00000525420	651	494.846	0	0
ENST00000529076	482	325.959	0	0
ENST00000334464	9699	9542.8	1927.53	10.3978
ENST00000482496	1400	1243.8	405.004	16.762
ENST00000489302	740	583.796	3.84371	0.338926
ENST00000489491	289	138.225	2.88163	1.07316
ENST00000449574	2280	2123.8	0	0
ENST00000360167	1663	1506.8	0	0
ENST00000529147	614	457.87	0	0
ENST00000526059	581	424.87	0	0
ENST00000280346	4458	4301.8	422.23	5.0526
ENST00000533297	2118	1961.8	845.404	22.1833
ENST00000393051	3517	3360.8	608.868	9.32603
ENST00000531306	1766	1609.8	98.5113	3.15015
ENST00000527231	581	424.87	5.98654	0.725329
ENST00000592383	987	830.796	0	0
ENST00000253801	3096	2939.8	8.29129	0.145185
ENST00000585489	1097	940.796	0	0
ENST00000588481	604	447.87	0	0
ENST00000414204	954	797.796	0	0
ENST00000361568	1759	1602.8	0	0
ENST00000478521	584	427.87	0	0
ENST00000395523	2111	1954.8	0	0
ENST00000375137	1945	1788.8	0	0
ENST00000375143	1754	1597.8	1.31319e-06	4.23081e-08
ENST00000424499	722	565.796	0	0
ENST00000493548	790	633.796	0	0
ENST00000436118	633	476.846	0	0
ENST00000465047	238	93.3119	0	0
ENST00000495908	714	557.796	0.452013	0.0417149
ENST00000324816	2053	1896.8	0	0
ENST00000411524	1280	1123.8	0	0
ENST00000498597	291	140.048	0	0
ENST00000427753	1123	966.796	0	0
ENST00000618131	1131	974.796	18.707	0.987884
ENST00000593240	176	46.8071	0	0
ENST00000542809	554	397.89	3.21787	0.416314
ENST00000221462	3163	3006.8	520.665	8.91395
ENST00000544069	712	555.796	2.46299	0.22812
ENST00000496125	555	398.89	3.62253	0.467492
ENST00000544897	527	370.89	5.40018	0.749511
ENST00000545910	303	151.21	0	0
ENST00000422370	5943	5786.8	70.7285	0.629175
ENST00000540059	1719	1562.8	15.2095	0.500989
ENST00000288087	730	573.796	58.8421	5.27894
ENST00000530222	889	732.796	8.71691	0.612344
ENST00000396833	582	425.87	0	0
ENST00000532557	562	405.89	4.92127	0.624142
ENST00000531553	501	344.926	0	0
ENST00000525696	527	370.89	21.5005	2.98414
ENST00000533536	578	421.87	0	0
ENST00000532742	578	421.87	2.75826	0.336567
ENST00000528849	523	366.89	0	0
ENST00000466422	718	561.796	0	0
ENST00000615420	2726	2569.8	6.2719	0.125636
ENST00000618895	2252	2095.8	0	0
ENST00000626965	788	631.796	1.21227	0.0987734
ENST00000611989	225	82.6242	0	0
ENST00000625058	2073	1916.8	207.148	5.56316
ENST00000441343	3818	3661.8	0	0
ENST00000302102	3597	3440.8	0	0
ENST00000602133	3458	3301.8	0	0
ENST00000545399	3618	3461.8	0	0
ENST00000543770	3427	3270.8	0	0
ENST00000485672	970	813.796	1.02422	0.0647878
ENST00000473086	889	732.796	1	0.0702478
ENST00000468774	603	446.87	0	0
ENST00000465007	255	107.674	0	0
ENST00000406846	2784	2627.8	0	0
ENST00000304421	2176	2019.8	0	0
ENST00000454032	851	694.796	0	0
ENST00000469138	548	391.89	0	0
ENST00000419927	936	779.796	0	0
ENST00000614672	7294	7137.8	4039.34	29.1315
ENST00000584284	2021	1864.8	0	0
ENST00000312648	1281	1124.8	0	0
ENST00000583376	1659	1502.8	0	0
ENST00000578509	925	768.796	0	0
ENST00000581744	990	833.796	0	0
ENST00000581434	572	415.87	0	0
ENST00000582480	564	407.87	0	0
ENST00000610794	1015	858.796	0	0
ENST00000619024	922	765.796	0	0
ENST00000613774	575	418.87	0.163387	0.0200796
ENST00000613085	654	497.846	0	0
ENST00000613106	608	451.87	0	0
ENST00000613839	939	782.796	1883.67	123.872
ENST00000626906	589	432.87	166.877	19.8451
ENST00000625385	435	279.291	918.421	169.278
ENST00000429565	1570	1413.8	0	0
ENST00000623629	1870	1713.8	0	0
ENST00000369443	8828	8671.8	860.064	5.10549
ENST00000491626	951	794.796	24.6349	1.59555
ENST00000369442	2436	2279.8	101.505	2.29197
ENST00000464026	1109	952.796	11.3706	0.614326
ENST00000493555	1020	863.796	82.0205	4.88795
ENST00000494224	730	573.796	20.0327	1.7972
ENST00000305737	9233	9076.8	605.977	3.43668
ENST00000513237	10166	10009.8	68.1776	0.350616
ENST00000380013	9679	9522.8	881.621	4.76577
ENST00000265149	9588	9431.8	0	0
ENST00000504042	455	299.175	5.91612	1.01795
ENST00000413648	4973	4816.8	51.0136	0.545184
ENST00000505801	391	235.877	1.33539	0.291432
ENST00000514870	865	708.796	29.0376	2.1089
ENST00000540549	10166	10009.8	68.1776	0.350616
ENST00000394764	4935	4778.8	0	0
ENST00000616632	2701	2544.8	29.2475	0.591632
ENST00000618876	7475	7318.8	551.686	3.88032
ENST00000361221	4488	4331.8	59.2626	0.704252
ENST00000375415	4035	3878.8	75.7374	1.00515
ENST00000482892	539	382.89	3	0.403332
ENST00000469726	4585	4428.8	0	0
ENST00000375408	3685	3528.8	0	0
ENST00000167825	3018	2861.8	0	0
ENST00000482359	604	447.87	0	0
ENST00000466782	482	325.959	0	0
ENST00000495593	2261	2104.8	0	0
ENST00000624447	900	743.796	0	0
ENST00000452800	1964	1807.8	12.4781	0.355315
ENST00000343518	1928	1771.8	0	0
ENST00000621704	1874	1717.8	0	0
ENST00000553456	2897	2740.8	25.7843	0.484278
ENST00000616794	1584	1427.8	0.714284	0.0257525
ENST00000546446	1285	1128.8	0.358614	0.0163541
ENST00000442245	2710	2553.8	0	0
ENST00000611369	1596	1439.8	0	0
ENST00000621438	1377	1220.8	0	0
ENST00000616840	1587	1430.8	0	0
ENST00000613321	1601	1444.8	0	0
ENST00000478827	1142	985.796	15.6136	0.815326
ENST00000338625	1586	1429.8	429.281	15.4555
ENST00000417731	468	312.039	0	0
ENST00000470509	511	354.908	2.1053	0.30536
ENST00000235307	10265	10108.8	1143.74	5.82432
ENST00000489143	426	270.401	5	0.951871
ENST00000367514	644	487.846	303.961	32.0738
ENST00000477517	399	243.77	9.29547	1.96294
ENST00000615548	1028	871.796	0.5	0.0295237
ENST00000225430	732	575.796	24895.9	2225.74
ENST00000579374	690	533.796	140.002	13.5013
ENST00000580333	577	420.87	5.47658	0.669848
ENST00000579260	1051	894.796	89.7802	5.16503
ENST00000582193	792	635.796	0	0
ENST00000585199	402	246.709	35.773	7.46426
ENST00000577741	1303	1146.8	53.8378	2.41667
ENST00000577759	564	407.87	11.2432	1.419
ENST00000433864	2043	1886.8	0	0
ENST00000484570	1935	1778.8	0	0
ENST00000486654	1223	1066.8	0	0
ENST00000492111	620	463.87	0	0
ENST00000482615	738	581.796	0	0
ENST00000493366	517	360.89	0	0
ENST00000460861	613	456.87	0	0
ENST00000473446	593	436.87	0.5	0.058916
ENST00000496472	510	353.908	0.887827	0.129138
ENST00000275227	2368	2211.8	548.524	12.7663
ENST00000367918	472	316.023	0	0
ENST00000460518	491	334.942	2.47647	0.380608
ENST00000616638	1806	1649.8	0	0
ENST00000471707	745	588.796	0	0
ENST00000401886	1559	1402.8	0	0
ENST00000475446	557	400.89	0	0
ENST00000432198	585	428.87	0	0
ENST00000411907	568	411.87	0	0
ENST00000398042	2011	1854.8	31.9543	0.886847
ENST00000399807	2241	2084.8	28.4496	0.702472
ENST00000450664	570	413.87	0	0
ENST00000450019	1689	1532.8	0	0
ENST00000327374	2273	2116.8	103	2.50481
ENST00000479679	894	737.796	36.7153	2.56169
ENST00000430807	733	576.796	0	0
ENST00000401833	1920	1763.8	0.00220625	6.43904e-05
ENST00000434168	862	705.796	0	0
ENST00000462579	649	492.846	4.93476	0.515431
ENST00000444651	847	690.796	15.055	1.12188
ENST00000484373	3109	2952.8	12.9598	0.225933
ENST00000485715	617	460.87	0	0
ENST00000490583	888	731.796	0	0
ENST00000490121	125	20.2426	4	10.1721
ENST00000476940	414	258.545	0.0725823	0.0144514
ENST00000434570	2180	2023.8	30.9245	0.786596
ENST00000456048	2439	2282.8	34.7046	0.782593
ENST00000432883	2084	1927.8	23.7874	0.635188
ENST00000447208	2086	1929.8	0	0
ENST00000420290	1859	1702.8	28.2799	0.85493
ENST00000303334	3834	3677.8	29.7729	0.416724
ENST00000394037	3817	3660.8	0	0
ENST00000566453	887	730.796	6.61173	0.465731
ENST00000566746	587	430.87	1.6255	0.194203
ENST00000568118	534	377.89	0	0
ENST00000570236	1826	1669.8	5.36022	0.165247
ENST00000564715	704	547.796	2.26806	0.213133
ENST00000543856	3178	3021.8	60.3099	1.0274
ENST00000614518	2269	2112.8	0.12408	0.00302315
ENST00000618937	2183	2026.8	47.5949	1.20883
ENST00000611166	2754	2597.8	0.353769	0.00701019
ENST00000559798	1308	1151.8	167.603	7.49069
ENST00000559420	4840	4683.8	239.434	2.6315
ENST00000559500	1085	928.796	3.13885	0.173966
ENST00000261858	5037	4880.8	844.514	8.90701
ENST00000294543	2974	2817.8	157.268	2.87307
ENST00000375127	2403	2246.8	11.4179	0.261601
ENST00000489814	1722	1565.8	0	0
ENST00000494342	503	346.926	0	0
ENST00000489135	1150	993.796	8.29384	0.42961
ENST00000496528	804	647.796	31.9176	2.53634
ENST00000462171	573	416.87	4.62714	0.571383
ENST00000488449	647	490.846	2.47545	0.259612
ENST00000463224	496	339.926	23.0332	3.48807
ENST00000369729	1503	1346.8	62.4687	2.38768
ENST00000369727	1438	1281.8	249.639	10.0256
ENST00000284885	3947	3790.8	2	0.0271591
ENST00000422787	754	597.796	3.05101	0.262728
ENST00000474775	452	296.19	0	0
ENST00000396806	1869	1712.8	0.166667	0.00500909
ENST00000465925	3272	3115.8	47.0707	0.777673
ENST00000427987	1719	1562.8	6.37833	0.210097
ENST00000458307	1860	1703.8	0	0
ENST00000476226	2038	1881.8	0	0
ENST00000273588	2276	2119.8	59.7288	1.45046
ENST00000476127	1111	954.796	0	0
ENST00000495436	843	686.796	2.81226	0.210787
ENST00000399379	1123	966.796	0	0
ENST00000473163	440	284.277	0	0
ENST00000430521	811	654.796	0	0
ENST00000491800	462	306.115	1.05044	0.176646
ENST00000487589	780	623.796	3.95588	0.32645
ENST00000461210	850	693.796	4.71406	0.349767
ENST00000478594	1052	895.796	0.628926	0.0361415
ENST00000480957	850	693.796	3.35528e-07	2.48951e-08
ENST00000493046	581	424.87	0	0
ENST00000485108	592	435.87	4.12608e-05	4.873e-06
ENST00000476828	461	305.115	3.49514	0.58968
ENST00000462048	529	372.89	0	0
ENST00000498571	619	462.87	5.64209	0.627475
ENST00000395338	1955	1798.8	0	0
ENST00000538581	2033	1876.8	0	0
ENST00000465139	2440	2283.8	974.311	21.9612
ENST00000409628	2001	1844.8	922.068	25.7294
ENST00000486054	2015	1858.8	23.5843	0.653141
ENST00000267918	1084	927.796	504.355	27.9834
ENST00000483551	3711	3554.8	43.5372	0.630466
ENST00000560303	724	567.796	866.186	78.5298
ENST00000480858	352	197.866	0	0
ENST00000561430	508	351.908	5.09595	0.745438
ENST00000495420	707	550.796	21.0158	1.96414
ENST00000495764	504	347.908	6.66609	0.986329
ENST00000483221	420	264.427	7.17204	1.39621
ENST00000533881	3902	3745.8	1.87908	0.0258236
ENST00000155858	3929	3772.8	0.000334707	4.56685e-06
ENST00000533060	3562	3405.8	4.12059	0.0622811
ENST00000528453	3535	3378.8	0	0
ENST00000399827	2103	1946.8	0.00821558	0.000217237
ENST00000399833	2234	2077.8	0.274636	0.0068041
ENST00000399825	2496	2339.8	0.0494759	0.00108851
ENST00000399830	2017	1860.8	0.0241298	0.000667531
ENST00000474400	2448	2291.8	0.0939512	0.00211029
ENST00000399829	2168	2011.8	0.032479	0.000831064
ENST00000383294	2021	1864.8	0	0
ENST00000477154	746	589.796	0.297974	0.0260071
ENST00000394620	1261	1104.8	0	0
ENST00000378993	3667	3510.8	16.4126	0.24065
ENST00000302196	1314	1157.8	12.5874	0.559656
ENST00000297477	6276	6119.8	66.8137	0.56201
ENST00000449955	2224	2067.8	0	0
ENST00000319018	4374	4217.8	0	0
ENST00000421996	409	253.609	0	0
ENST00000468535	2843	2686.8	9.44571	0.180974
ENST00000319010	866	709.796	2.528	0.183341
ENST00000474813	1008	851.796	0	0
ENST00000421923	744	587.796	5.7354	0.502289
ENST00000414730	574	417.87	0	0
ENST00000441933	640	483.846	0	0
ENST00000431208	579	422.87	0.951664	0.115849
ENST00000622712	5363	5206.8	22.2643	0.220117
ENST00000611100	5062	4905.8	61.5987	0.646365
ENST00000514665	4233	4076.8	297.217	3.75292
ENST00000274030	5936	5779.8	338.321	3.01322
ENST00000507597	503	346.926	49.5933	7.35872
ENST00000514305	504	347.908	9.5535	1.41356
ENST00000510737	534	377.89	34.872	4.75036
ENST00000509769	4803	4646.8	828.894	9.18251
ENST00000507906	546	389.89	8.34811	1.1022
ENST00000510852	2437	2280.8	61.3417	1.38447
ENST00000450251	6072	5915.8	149.282	1.299
ENST00000422514	1562	1405.8	1301.92	47.6735
ENST00000582736	595	438.87	180.131	21.1285
ENST00000496182	636	479.846	103.234	11.0748
ENST00000394938	688	531.796	148.178	14.3434
ENST00000394935	580	423.87	6996.29	849.67
ENST00000355731	587	430.87	2483.51	296.711
ENST00000472628	639	482.846	226.276	24.1238
ENST00000578181	593	436.87	142.752	16.8208
ENST00000580755	412	256.583	24.3193	4.87908
ENST00000341685	870	713.796	0	0
ENST00000352451	1065	908.796	0	0
ENST00000496436	702	545.796	0	0
ENST00000484290	687	530.796	0	0
ENST00000312153	918	761.796	0	0
ENST00000621195	2334	2177.8	20.9091	0.494235
ENST00000628420	150	30.8652	0	0
ENST00000296135	4073	3916.8	324.954	4.27077
ENST00000418700	2014	1857.8	35.6154	0.98686
ENST00000448111	1376	1219.8	10.7823	0.455029
ENST00000411866	986	829.796	112.343	6.96931
ENST00000469874	605	448.87	0	0
ENST00000440576	718	561.796	0	0
ENST00000478551	467	311.039	0	0
ENST00000490463	730	573.796	4.9739	0.446226
ENST00000495864	2371	2214.8	2.67154	0.0620931
ENST00000480156	823	666.796	22.7194	1.75396
ENST00000445698	444	288.249	0	0
ENST00000492333	537	380.89	0	0
ENST00000472635	558	401.89	0	0
ENST00000483279	566	409.87	0	0
ENST00000536047	4342	4185.8	0	0
ENST00000539217	4113	3956.8	0	0
ENST00000368054	8181	8024.8	0	0
ENST00000466767	769	612.796	0	0
ENST00000368048	1098	941.796	0	0
ENST00000311224	1116	959.796	0	0
ENST00000368051	965	808.796	0	0
ENST00000360056	1298	1141.8	0	0
ENST00000368047	856	699.796	0	0
ENST00000534968	7885	7728.8	19.7819	0.131756
ENST00000623725	375	220.24	0	0
ENST00000452403	609	452.87	0	0
ENST00000409929	1858	1701.8	0	0
ENST00000424272	2658	2501.8	4.0369	0.0830637
ENST00000409589	3544	3387.8	0	0
ENST00000409329	1862	1705.8	0.614674	0.0185495
ENST00000450319	549	392.89	0	0
ENST00000428279	1525	1368.8	19.8206	0.745409
ENST00000442590	577	420.87	0	0
ENST00000409288	1735	1578.8	0	0
ENST00000410023	5143	4986.8	119.829	1.23696
ENST00000413623	1678	1521.8	4.14399	0.140177
ENST00000430171	709	552.796	4.2329	0.394175
ENST00000422532	574	417.87	0	0
ENST00000626887	48	7.70833	0	0
ENST00000359481	1173	1016.8	0	0
ENST00000410086	522	365.89	2.15698	0.303467
ENST00000465361	2077	1920.8	0	0
ENST00000590371	598	441.87	0	0
